EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,provinces_level,event_id,event_duration,avg_year_of_event,closest_year,population,total_event_population,prop_pop_weight,proportional_FATALITIES,proportional_INJURED/INFECTED,proportional_EVACUATED,proportional_ESTIMATED TOTAL COST,proportional_NORMALIZED TOTAL COST,proportional_FEDERAL DFAA PAYMENTS,proportional_PROVINCIAL DFAA PAYMENTS,proportional_PROVINCIAL DEPARTMENT PAYMENTS,proportional_MUNICIPAL COSTS,proportional_OGD COSTS,proportional_INSURANCE PAYMENTS,proportional_NGO PAYMENTS,proportional_UTILITY/PEOPLE AFFECTED,norm_proportional_FATALITIES,norm_proportional_INJURED/INFECTED,norm_proportional_EVACUATED,norm_proportional_UTILITY/PEOPLE AFFECTED,human_cost_comp_score,norm_proportional_ESTIMATED TOTAL COST,norm_proportional_NORMALIZED TOTAL COST,norm_proportional_FEDERAL DFAA PAYMENTS,norm_proportional_PROVINCIAL DFAA PAYMENTS,norm_proportional_PROVINCIAL DEPARTMENT PAYMENTS,norm_proportional_MUNICIPAL COSTS,norm_proportional_OGD COSTS,norm_proportional_INSURANCE PAYMENTS,norm_proportional_NGO PAYMENTS,econ_cost_comp_score
Disaster,Natural,Meteorological - Hydrological,Flood,Southern Manitoba,MB,2000-07-07 00:00:00,0.0,0.0,0.0,2917561.0,2917561.0,2000-07-14 00:00:00,885581.0,2031980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,240,7,2000,2001,1119583,1119583.0,1.0,0.0,0.0,0.0,2917561.0,2917561.0,885581.0,2031980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010903714064068371,0.0010435105808585252,0.001771162,0.07027722460273941,0.0,0.0,0.0,0.0,0.0,0.07418226859000478
Disaster,Natural,Meteorological - Hydrological,Flood,Vanguard SK,SK,2000-07-03 00:00:00,0.0,0.0,36.0,3787294.0,3787294.0,2000-07-03 00:00:00,1580762.0,2206532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,241,0,2000,2001,978933,978933.0,1.0,0.0,0.0,36.0,3787294.0,3787294.0,1580762.0,2206532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003364485981308411,0.0,0.0003364485981308411,0.0014154141371015639,0.0013545839699056876,0.003161524,0.07631420828804014,0.0,0.0,0.0,0.0,0.0,0.08224573039504739
Disaster,Natural,Biological,Epidemic,Walkerton ON,ON,2000-05-19 00:00:00,6.0,2300.0,0.0,0.0,0.0,2000-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,242,56,2000,2001,11410046,11410046.0,1.0,6.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003703755101985164,0.0035494319727357817,0.0,0.0,0.003919807482934298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southern Ontario,ON,2000-04-20 00:00:00,0.0,1.0,0.0,0.0,0.0,2000-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,243,1,2000,2001,11410046,11410046.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5432312924938182e-06,0.0,0.0,1.5432312924938182e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Passmore BC,BC,2000-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,2000-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,244,1,2000,2001,3907738,3907738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Glacier National Park BC,BC,1999-12-07 00:00:00,1.0,4.0,0.0,0.0,0.0,1999-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,247,0,1999,2001,3907738,3907738.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172925169975273e-05,6.172925169975273e-06,0.0,0.0,6.790217686972801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Biological,Infestation,Little Saskatchewan First Nation Reserve MB,MB,1999-10-01 00:00:00,0.0,0.0,170.0,0.0,0.0,1999-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,248,0,1999,2001,1119583,1119583.0,1.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001588785046728972,0.0,0.001588785046728972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Vancouver BC,BC,1999-09-24 00:00:00,0.0,0.0,0.0,0.0,0.0,1999-09-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,249,0,1999,2001,3907738,3907738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Prince Edward Island,PE,1999-09-07 00:00:00,0.0,0.0,0.0,1441367.0,1481750.1,1999-09-07 00:00:00,1022030.0,419337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,251,0,1999,2001,135294,135294.0,1.0,0.0,0.0,0.0,1441367.0,1481750.1,1022030.0,419337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005386778075722851,0.000529970721276497,0.00204406,0.014503017024399323,0.0,0.0,0.0,0.0,0.0,0.017615725553248106
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Balmoral and Val d'Amour areas in Restigouche County NB,NB,1999-09-07 00:00:00,0.0,0.0,0.0,1726766.0,1775145.2,1999-09-07 00:00:00,485625.0,1241141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,252,0,1999,2001,729498,729498.0,1.0,0.0,0.0,0.0,1726766.0,1775145.2,485625.0,1241141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006453391281126627,0.0006349079929297872,0.00097125,0.04292559219119706,0.0,0.0,0.0,0.0,0.0,0.04517708931223951
Disaster,Natural,Meteorological - Hydrological,Tornado,Drummondville QC,QC,1999-07-06 00:00:00,1.0,4.0,200.0,43595000.0,44816411.6,1999-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,43595000.0,0.0,0.0,0.0,single,253,0,1999,2001,7237479,7237479.0,1.0,1.0,4.0,200.0,43595000.0,44816411.6,0.0,0.0,0.0,0.0,0.0,43595000.0,0.0,0.0,6.172925169975273e-05,6.172925169975273e-06,0.001869158878504673,0.0,0.001937061055374401,0.016292629858400926,0.016029279148134606,0.0,0.0,0.0,0.0,0.0,0.025644117647058824,0.0,0.057966026653594356
Disaster,Natural,Meteorological - Hydrological,Flood,Clearwater AB,AB,1999-07-04 00:00:00,0.0,0.0,350.0,8751452.0,8996643.5,1999-07-05 00:00:00,2977089.0,5774363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,254,1,1999,2001,2974807,2974807.0,1.0,0.0,0.0,350.0,8751452.0,8996643.5,2977089.0,5774363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032710280373831778,0.0,0.0032710280373831778,0.0032706541612469893,0.003217787968944634,0.005954178,0.1997097439387928,0.0,0.0,0.0,0.0,0.0,0.2121523640689844
Disaster,Natural,Meteorological - Hydrological,Wildfire,Badger NL,NL,1999-06-28 00:00:00,0.0,0.0,1000.0,0.0,0.0,1999-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,255,3,1999,2001,512930,512930.0,1.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Saskatchewan,SK,1999-06-21 00:00:00,0.0,0.0,4.0,0.0,0.0,1999-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,256,0,1999,2001,978933,978933.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.738317757009346e-05,0.0,3.738317757009346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Kenora ON,ON,1999-06-18 00:00:00,0.0,0.0,12.0,0.0,0.0,1999-06-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,257,1,1999,2001,11410046,11410046.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011214953271028037,0.0,0.00011214953271028037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,British Columbia,BC,1999-06-16 00:00:00,0.0,0.0,118.0,0.0,0.0,1999-06-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,258,9,1999,2001,3907738,3907738.0,1.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001102803738317757,0.0,0.001102803738317757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Burwash Landing YT,YT,1999-06-12 00:00:00,0.0,0.0,80.0,922323.0,948163.9,1999-06-22 00:00:00,317481.0,104842.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,single,259,10,1999,2001,28674,28674.0,1.0,0.0,0.0,80.0,922323.0,948163.9,317481.0,104842.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007476635514018691,0.0,0.0007476635514018691,0.0003446970351849964,0.0003391254071596394,0.000634962,0.003626022294412546,0.0,0.00042915717454396804,0.0,0.0,0.0,0.00537396391130115
Disaster,Natural,Meteorological - Hydrological,Flood,White Rock BC,BC,1999-06-08 00:00:00,0.0,0.0,30.0,0.0,0.0,1999-06-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,260,0,1999,2001,3907738,3907738.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028037383177570094,0.0,0.00028037383177570094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,Beardmore ON,ON,1999-05-04 00:00:00,0.0,0.0,307.0,0.0,0.0,1999-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,261,0,1999,2001,11410046,11410046.0,1.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028691588785046728,0.0,0.0028691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,"Cross Lake, Seymourville MB",MB,1999-04-29 00:00:00,0.0,0.0,1050.0,0.0,0.0,1999-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,262,13,1999,2001,1119583,1119583.0,1.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009813084112149532,0.0,0.009813084112149532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Melita MB,MB,1999-04-01 00:00:00,0.0,0.0,0.0,109195449.0,112254804.3,1999-04-01 00:00:00,7292493.0,3327956.0,97575000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,single,263,0,1999,2001,1119583,1119583.0,1.0,0.0,0.0,0.0,109195449.0,112254804.3,7292493.0,3327956.0,97575000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04080929080809486,0.04014965789550007,0.014584986,0.11509931755235496,0.32525,0.0008583143490879361,0.0,0.0,0.0,0.5367515666050379
Disaster,Natural,Meteorological - Hydrological,Flood,Southeastern Saskatchewan,SK,1999-04-01 00:00:00,0.0,0.0,0.0,1717172.0,1765282.4,1999-06-30 00:00:00,345839.0,1371333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,264,90,1999,2001,978933,978933.0,1.0,0.0,0.0,0.0,1717172.0,1765282.4,345839.0,1371333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006417535909900226,0.0006313804107620479,0.000691678,0.047428359160104155,0.0,0.0,0.0,0.0,0.0,0.04939317116185623
Disaster,Natural,Meteorological - Hydrological,Wildfire,La Ronge SK,SK,1999-04-01 00:00:00,0.0,0.0,40.0,0.0,0.0,1999-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,265,60,1999,2001,978933,978933.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037383177570093456,0.0,0.00037383177570093456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Wildfire,East of Lake Winnipeg MB,MB,1999-03-05 00:00:00,0.0,0.0,1107.0,0.0,0.0,1999-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,266,0,1999,2001,1119583,1119583.0,1.0,0.0,0.0,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010345794392523365,0.0,0.010345794392523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,British Columbia,BC,1999-03-01 00:00:00,0.0,0.0,0.0,22426695.0,23055029.1,1999-07-30 00:00:00,12206998.0,10219697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,267,151,1999,2001,3907738,3907738.0,1.0,0.0,0.0,0.0,22426695.0,23055029.1,12206998.0,10219697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008381462107632773,0.008245985879250238,0.024413996,0.3534542374634308,0.0,0.0,0.0,0.0,0.0,0.3944956814503138
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Southern BC,BC,1999-02-21 00:00:00,3.0,0.0,0.0,0.0,0.0,1999-02-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,268,0,1999,2001,3907738,3907738.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001851877550992582,0.0,0.0,0.0,0.0001851877550992582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Barrie ON,ON,1999-02-13 00:00:00,0.0,30.0,0.0,0.0,0.0,1999-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,269,0,1999,2001,11410046,11410046.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.629693877481454e-05,0.0,0.0,4.629693877481454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Terrace BC,BC,1999-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,1999-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,270,0,1999,2001,3907738,3907738.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Southern British Columbia,BC,1999-01-29 00:00:00,0.0,1.0,0.0,0.0,0.0,1999-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,271,0,1999,2001,3907738,3907738.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5432312924938182e-06,0.0,0.0,1.5432312924938182e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,ON,1999-01-13 00:00:00,2.0,0.0,0.0,122000000.0,125418103.4,1999-01-15 00:00:00,0.0,0.0,0.0,72000000.0,0.0,50000000.0,0.0,0.0,0.0,single,272,2,1999,2001,11410046,11410046.0,1.0,2.0,0.0,0.0,122000000.0,125418103.4,0.0,0.0,0.0,72000000.0,0.0,50000000.0,0.0,0.0,0.00012345850339950547,0.0,0.0,0.0,0.00012345850339950547,0.045594697619564466,0.04485771434739791,0.0,0.0,0.0,0.0617986331343314,0.0,0.029411764705882353,0.0,0.18166280980717614
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southern Ontario,ON,1999-01-03 00:00:00,11.0,7.0,0.0,0.0,0.0,1999-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,273,0,1999,2001,11410046,11410046.0,1.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067902176869728,1.0802619047456728e-05,0.0,0.0,0.0006898243877447367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Kangiqsualujjuaq QC,QC,1999-01-01 00:00:00,9.0,25.0,0.0,6400400.0,6579721.6,1999-01-01 00:00:00,6400000.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,single,274,0,1999,2001,7237479,7237479.0,1.0,9.0,25.0,0.0,6400400.0,6579721.6,6400000.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0005555632652977745,3.858078231234545e-05,0.0,0.0,0.00059414404761012,0.002392002480690659,0.0023533386649682336,0.0128,0.0,0.0,0.0,0.0,0.0,5.3016821394172665e-05,0.017598357967053068
Disaster,Natural,Meteorological - Hydrological,Winter Storm,"Greater Vancouver Area, Southern BC",BC,1998-12-24 00:00:00,2.0,2.0,10.0,0.0,0.0,1998-12-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,275,5,1998,1996,3724500,3724500.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012345850339950547,3.0864625849876364e-06,9.345794392523364e-05,0.0,0.00022000290990972673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,"Greater Vancouver Area, Southern BC",BC,1998-11-23 00:00:00,0.0,0.0,0.0,14025688.0,14655538.2,1998-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,14025688.0,0.0,0.0,0.0,single,276,2,1998,1996,3724500,3724500.0,1.0,0.0,0.0,0.0,14025688.0,14655538.2,0.0,0.0,0.0,0.0,0.0,14025688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005241778715297983,0.0052417787254067025,0.0,0.0,0.0,0.0,0.0,0.008250404705882354,0.0,0.01873396214658704
Disaster,Natural,Meteorological - Hydrological,Wildfire,Salmon Arm BC,BC,1998-08-10 00:00:00,0.0,0.0,7000.0,3036145.0,3172488.9,1998-08-17 00:00:00,0.0,0.0,0.0,3036145.0,0.0,0.0,0.0,0.0,0.0,single,277,7,1998,1996,3724500,3724500.0,1.0,0.0,0.0,7000.0,3036145.0,3172488.9,0.0,0.0,0.0,3036145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06542056074766354,0.0,0.06542056074766354,0.0011346894524930538,0.0011346894665805525,0.0,0.0,0.0,0.002605966819411592,0.0,0.0,0.0,0.004875345738485198
Disaster,Natural,Meteorological - Hydrological,Wildfire,British Columbia,BC,1998-08-01 00:00:00,0.0,0.0,10600.0,2795.0,2920.5,1998-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2795.0,0.0,0.0,single,278,0,1998,1996,3724500,3724500.0,1.0,0.0,0.0,10600.0,2795.0,2920.5,0.0,0.0,0.0,0.0,0.0,0.0,2795.0,0.0,0.0,0.0,0.09906542056074766,0.0,0.09906542056074766,1.0445670479236286e-06,1.0445617594275913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0003704550394917815,0.0003725441682991327
Disaster,Natural,Meteorological - Hydrological,Wildfire,Tibbet Lake NT,NT,1998-07-22 00:00:00,0.0,0.0,5.0,12044118.0,12584982.0,1998-07-31 00:00:00,0.0,0.0,12044118.0,0.0,0.0,0.0,0.0,0.0,0.0,single,279,9,1998,1996,64402,64402.0,1.0,0.0,0.0,5.0,12044118.0,12584982.0,0.0,0.0,12044118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672897196261682e-05,0.0,4.672897196261682e-05,0.004501212445117652,0.004501212443172254,0.0,0.0,0.04014706,0.0,0.0,0.0,0.0,0.04914948488828991
Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Ontario,ON,1998-07-04 00:00:00,0.0,0.0,1865.0,0.0,0.0,1998-07-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,280,27,1998,1996,10753573,10753573.0,1.0,0.0,0.0,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017429906542056076,0.0,0.017429906542056076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Calgary AB,AB,1998-07-04 00:00:00,0.0,0.0,0.0,65258000.0,68188534.5,1998-07-05 00:00:00,0.0,0.0,0.0,0.0,0.0,65258000.0,0.0,0.0,0.0,single,281,1,1998,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,65258000.0,68188534.5,0.0,0.0,0.0,0.0,0.0,65258000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024388678502110968,0.024388678503718203,0.0,0.0,0.0,0.0,0.0,0.03838705882352941,0.0,0.08716441582935858
Disaster,Natural,Meteorological - Hydrological,Wildfire,Swan Hills AB,AB,1998-05-05 00:00:00,0.0,0.0,2030.0,0.0,0.0,1998-05-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,282,16,1998,1996,2696826,2696826.0,1.0,0.0,0.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01897196261682243,0.0,0.01897196261682243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River NB,NB,1998-03-09 00:00:00,0.0,0.0,0.0,5636784.0,5889914.5,1998-03-10 00:00:00,3550846.0,2085938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,284,1,1998,1996,738133,738133.0,1.0,0.0,0.0,0.0,5636784.0,5889914.5,3550846.0,2085938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002106618541203271,0.0021066185423722246,0.007101692,0.07214339379983516,0.0,0.0,0.0,0.0,0.0,0.08345832288341065
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,45 miles southwest of the islands of Saint-Pierre-et-Miquelon,QC,1998-01-16 00:00:00,21.0,0.0,0.0,5109358.0,5338803.4,1998-01-16 00:00:00,0.0,0.0,5109358.0,0.0,0.0,0.0,0.0,0.0,0.0,single,285,0,1998,1996,7138795,7138795.0,1.0,21.0,0.0,0.0,5109358.0,5338803.4,0.0,0.0,5109358.0,0.0,0.0,0.0,0.0,0.0,0.0012963142856948075,0.0,0.0,0.0,0.0012963142856948075,0.0019095051888533005,0.0019095051781345684,0.0,0.0,0.017031193333333333,0.0,0.0,0.0,0.0,0.0208502037003212
Disaster,Natural,Biological,Epidemic,Wood Buffalo National Park AB,AB,1998-01-01 00:00:00,0.0,0.0,0.0,974055.0,1017796.8,1998-01-01 00:00:00,0.0,0.0,974055.0,0.0,0.0,0.0,0.0,0.0,0.0,single,287,0,1998,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,974055.0,1017796.8,0.0,0.0,974055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036403068188381037,0.0003640306852072496,0.0,0.0,0.00324685,0.0,0.0,0.0,0.0,0.00397491136709106
Disaster,Natural,Geological,Landslide,Hummingbird Creek BC,BC,1997-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,1997-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,288,0,1997,1996,3724500,3724500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Lesser Slave Lake area AB,AB,1997-06-17 00:00:00,0.0,0.0,0.0,664352.0,701097.1,1997-06-20 00:00:00,0.0,0.0,664352.0,0.0,0.0,0.0,0.0,0.0,0.0,single,289,3,1997,1996,2696826,2696826.0,1.0,0.0,0.0,0.0,664352.0,701097.1,0.0,0.0,664352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024828629961436794,0.0002507581648024592,0.0,0.0,0.0022145066666666665,0.0,0.0,0.0,0.0,0.0027135511310834937
